graph,algorithm,n_candidates,n_infected,reliable,n_runs,auc_roc,auc_pr,precision_at_k,recall_at_k,hits_at_k,brier
DLG14,RandomForest,9,1,False,3,0.8823529411764706,0.3333333333333333,0.0,0.0,0.0,0.1510981142711985
DLG14,RUSBoost,9,1,False,3,0.5,0.05555555555555555,0.0,0.0,0.0,0.08628604763466347
DLG14,LightGBM,9,1,False,3,0.8823529411764706,0.3333333333333333,0.0,0.0,0.0,0.07151547935809842
DLG14,LineageDetector,9,1,False,3,0.08823529411764708,0.058823529411764705,0.0,0.0,0.0,0.08623766344814039
DLG15,degree_anomaly,25,2,False,3,0.5869565217391304,0.08391608391608392,0.0,0.0,0.0,0.08183700078272142
DLG15,boundary,25,2,False,3,0.45,0.06173913043478261,0.0,0.0,0.0,0.875
DLG15,low_job_connectivity,25,2,False,3,0.4600000000000001,0.06777777777777777,0.0,0.0,0.0,0.23632716049382715
DLG15,completeness,25,2,False,3,0.41304347826086957,0.08,0.0,0.0,0.0,0.13333333333333333
DLG15,rule_root,25,2,False,3,0.3804347826086957,0.06777777777777777,0.0,0.0,0.0,0.72
DLG15,RandomForest,25,2,False,3,0.58,0.2621855921855922,0.2,0.2,0.2,0.13485257313099772
DLG15,RUSBoost,25,2,False,3,0.6,0.36000000000000004,0.2,0.2,0.2,0.07767551628159144
DLG15,LightGBM,25,2,False,3,0.6699999999999999,0.30153846153846153,0.2,0.2,0.2,0.16168692480800065
DLG15,LineageDetector,25,2,False,3,0.77,0.5116161616161615,0.6,0.6,0.6,0.0857936795016121
DLG16,degree_anomaly,246,44,True,3,0.4514043898809524,0.20052595841126808,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14919158179192585
DLG16,boundary,246,44,True,3,0.4975609756097562,0.16599316880742773,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.6048387096774194
DLG16,low_job_connectivity,246,44,True,3,0.36646545942320585,0.1426653752355605,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.20761493751729954
